"Hour","Order name","Orders","Total sales","Net sales","Quantity ordered","Hour (yesterday)","Orders (yesterday)","Total sales (yesterday)","Net sales (yesterday)","Quantity ordered (yesterday)","Orders (yesterday) ","Total sales (yesterday) ","Net sales (yesterday) ","Quantity ordered (yesterday) "
"2026-08-28 01:00:00","#2145473",1,1499,1427.62,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2142755",0,0,0,0,"2026-08-27 01:00:00",1,134,127.62,1,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142765",0,0,0,0,"2026-08-27 01:00:00",1,1473,1402.86,1,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142743",0,0,0,0,"2026-08-27 01:00:00",1,1617,1427.62,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142738",0,0,0,0,"2026-08-27 01:00:00",1,1548,1474.29,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2145485",1,269,256.19,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2145505",1,1584,1508.57,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2145474",1,1617,1427.62,2,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2142742",0,0,0,0,"2026-08-27 01:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142762",0,0,0,0,"2026-08-27 01:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142752",0,0,0,0,"2026-08-27 01:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142744",0,0,0,0,"2026-08-27 01:00:00",1,3997,3806.67,7,-100,-100,-100,-100
"2026-08-28 01:00:00","#2145484",1,1599,1522.86,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2142739",0,0,0,0,"2026-08-27 01:00:00",1,1617,1427.62,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2145504",1,1749,1665.71,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2145475",1,1617,1422,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2145492",1,1848,1760,4,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2142753",0,0,0,0,"2026-08-27 01:00:00",1,3098,2950.48,5,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142763",0,0,0,0,"2026-08-27 01:00:00",1,1599,1522.86,1,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142745",0,0,0,0,"2026-08-27 01:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 01:00:00","#2145483",1,1291.15,1229.67,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2145495",1,1599,1522.86,1,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2142736",0,0,0,0,"2026-08-27 01:00:00",1,1057,1006.66,1,-100,-100,-100,-100
"2026-08-28 01:00:00","#2145503",1,1699,1618.1,2,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2145472",1,1699,1618.1,2,"2026-08-27 01:00:00",0,0,0,0,,,,
"2026-08-28 01:00:00","#2142764",0,0,0,0,"2026-08-27 01:00:00",1,1499,1427.62,1,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142754",0,0,0,0,"2026-08-27 01:00:00",1,1948,1855.24,4,-100,-100,-100,-100
"2026-08-28 01:00:00","#2142756",0,0,0,0,"2026-08-27 01:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145524",1,1817,1618.1,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145530",1,1499,1427.62,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142773",0,0,0,0,"2026-08-27 02:00:00",1,1584,1508.57,1,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145513",1,4797,4568.57,8,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145523",1,3098,2950.48,4,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142774",0,0,0,0,"2026-08-27 02:00:00",1,2187,1970.48,2,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145522",1,2016,1807.62,4,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145514",1,1499,1427.62,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142775",0,0,0,0,"2026-08-27 02:00:00",1,1519,1446.66,1,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145515",1,1699,1618.1,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145525",1,3448,3283.81,4,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142772",0,0,0,0,"2026-08-27 02:00:00",1,2566,2331.43,3,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145520",1,2467,2237.14,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145518",1,1499,1427.62,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145528",1,1617,1427.62,1,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142777",0,0,0,0,"2026-08-27 02:00:00",1,1149,1094.29,1,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145527",1,2069,1970.48,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145517",1,1499,1427.62,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145531",1,1484,1413.34,1,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142778",0,0,0,0,"2026-08-27 02:00:00",1,1617,1427.62,1,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145516",1,5087,4844.76,7,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145526",1,991,943.81,1,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2142776",0,0,0,0,"2026-08-27 02:00:00",1,1699,1618.1,1,-100,-100,-100,-100
"2026-08-28 02:00:00","#2142779",0,0,0,0,"2026-08-27 02:00:00",1,1584,1508.57,1,-100,-100,-100,-100
"2026-08-28 02:00:00","#2145521",1,1499,1427.62,2,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145529",1,1848,1760,3,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145519",1,1599,1522.86,1,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 02:00:00","#2145512",1,1617,1427.62,1,"2026-08-27 02:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2145536",1,1622,1544.76,2,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142786",0,0,0,0,"2026-08-27 03:00:00",1,1617,1427.62,2,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145542",1,1898,1807.62,4,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142790",0,0,0,0,"2026-08-27 03:00:00",1,1517,1332.38,1,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145539",1,1499,1427.62,2,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142781",0,0,0,0,"2026-08-27 03:00:00",1,1499,1427.62,1,-100,-100,-100,-100
"2026-08-28 03:00:00","#2142789",0,0,0,0,"2026-08-27 03:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145538",1,1499,1427.62,2,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142780",0,0,0,0,"2026-08-27 03:00:00",1,5567.4,5302.29,7,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145537",1,599,570.48,1,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142787",0,0,0,0,"2026-08-27 03:00:00",1,1549,1475.24,1,-100,-100,-100,-100
"2026-08-28 03:00:00","#2142791",0,0,0,0,"2026-08-27 03:00:00",1,1767,1570.48,1,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145532",1,3147,2997.14,5,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142782",0,0,0,0,"2026-08-27 03:00:00",1,1484,1413.33,1,-100,-100,-100,-100
"2026-08-28 03:00:00","#2142794",0,0,0,0,"2026-08-27 03:00:00",1,2187,1970.48,2,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145535",1,1499,1427.62,2,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142785",0,0,0,0,"2026-08-27 03:00:00",1,2166,1950.48,4,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145541",1,2399,2284.76,2,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142793",0,0,0,0,"2026-08-27 03:00:00",1,1699,1618.1,1,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145534",1,1599,1522.86,1,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2142784",0,0,0,0,"2026-08-27 03:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 03:00:00","#2142792",0,0,0,0,"2026-08-27 03:00:00",1,2000,1904.76,2,-100,-100,-100,-100
"2026-08-28 03:00:00","#2145540",1,1848,1760,3,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 03:00:00","#2145533",1,1817,1618.1,2,"2026-08-27 03:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142801",0,0,0,0,"2026-08-27 04:00:00",1,1367,1189.52,1,-100,-100,-100,-100
"2026-08-28 04:00:00","#2142796",0,0,0,0,"2026-08-27 04:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 04:00:00","#2145544",1,2334,2222.86,2,"2026-08-27 04:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142799",0,0,0,0,"2026-08-27 04:00:00",1,2069,1970.48,2,-100,-100,-100,-100
"2026-08-28 04:00:00","#2145543",1,3045,2580.5,3,"2026-08-27 04:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142798",0,0,0,0,"2026-08-27 04:00:00",1,1617,1427.62,2,-100,-100,-100,-100
"2026-08-28 04:00:00","#2142800",0,0,0,0,"2026-08-27 04:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 04:00:00","#2145545",1,2656,2417.14,4,"2026-08-27 04:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142797",0,0,0,0,"2026-08-27 04:00:00",1,3330,3171.43,4,-100,-100,-100,-100
"2026-08-28 04:00:00","#2145548",1,1684,1603.81,1,"2026-08-27 04:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142802",0,0,0,0,"2026-08-27 04:00:00",1,3848,3664.76,6,-100,-100,-100,-100
"2026-08-28 04:00:00","#2142795",0,0,0,0,"2026-08-27 04:00:00",1,1817,1612.48,2,-100,-100,-100,-100
"2026-08-28 04:00:00","#2145547",1,249,237.14,1,"2026-08-27 04:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142803",0,0,0,0,"2026-08-27 04:00:00",1,2998,2855.24,6,-100,-100,-100,-100
"2026-08-28 04:00:00","#2145546",1,2316,2093.33,3,"2026-08-27 04:00:00",0,0,0,0,,,,
"2026-08-28 04:00:00","#2142804",0,0,0,0,"2026-08-27 04:00:00",1,2999,2856.2,3,-100,-100,-100,-100
"2026-08-28 05:00:00","#2145556",1,1499,1427.62,2,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2142805",0,0,0,0,"2026-08-27 05:00:00",1,1699,1618.1,1,-100,-100,-100,-100
"2026-08-28 05:00:00","#2142813",0,0,0,0,"2026-08-27 05:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 05:00:00","#2145551",1,1499,1427.62,2,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2145550",1,2298,2188.57,3,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2145549",1,1647,1456.19,1,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2142812",0,0,0,0,"2026-08-27 05:00:00",1,1499,1427.62,1,-100,-100,-100,-100
"2026-08-28 05:00:00","#2145552",1,2498,2379.05,4,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2142809",0,0,0,0,"2026-08-27 05:00:00",1,3116,2855.24,5,-100,-100,-100,-100
"2026-08-28 05:00:00","#2145555",1,4098,3902.86,6,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2142806",0,0,0,0,"2026-08-27 05:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 05:00:00","#2142810",0,0,0,0,"2026-08-27 05:00:00",1,2069,1970.48,2,-100,-100,-100,-100
"2026-08-28 05:00:00","#2145554",1,2069,1970.48,2,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2142807",0,0,0,0,"2026-08-27 05:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 05:00:00","#2142811",0,0,0,0,"2026-08-27 05:00:00",1,1948,1855.24,4,-100,-100,-100,-100
"2026-08-28 05:00:00","#2145553",1,2434,2318.1,2,"2026-08-27 05:00:00",0,0,0,0,,,,
"2026-08-28 05:00:00","#2142808",0,0,0,0,"2026-08-27 05:00:00",1,3095,2835.24,5,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145562",1,1599,1522.86,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142825",0,0,0,0,"2026-08-27 06:00:00",1,1699,1618.1,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142827",0,0,0,0,"2026-08-27 06:00:00",1,4598,4379.05,5,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145574",1,907,751.42,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142828",0,0,0,0,"2026-08-27 06:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142818",0,0,0,0,"2026-08-27 06:00:00",1,1399,1332.38,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145565",1,2187,1970.48,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145573",1,1699,1618.1,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142820",0,0,0,0,"2026-08-27 06:00:00",1,1998,1902.86,4,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142829",0,0,0,0,"2026-08-27 06:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145564",1,1982,1887.62,4,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142831",0,0,0,0,"2026-08-27 06:00:00",1,1220,1161.9,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142821",0,0,0,0,"2026-08-27 06:00:00",1,2069,1970.48,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145563",1,1499,1427.62,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142830",0,0,0,0,"2026-08-27 06:00:00",1,1617,1427.62,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142826",0,0,0,0,"2026-08-27 06:00:00",1,2248,2140.96,4,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142816",0,0,0,0,"2026-08-27 06:00:00",1,1849,1760.96,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145575",1,2549,2427.62,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145578",1,1589,1513.33,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145566",1,2998,2855.24,6,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145570",1,1499,1427.62,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142823",0,0,0,0,"2026-08-27 06:00:00",1,1617,1427.62,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145561",1,1864,1775.24,4,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142832",0,0,0,0,"2026-08-27 06:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142814",0,0,0,0,"2026-08-27 06:00:00",1,991,943.8,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142824",0,0,0,0,"2026-08-27 06:00:00",1,1848,1760,4,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145559",1,1519,1446.67,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145569",1,2098,1998.1,4,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145577",1,1499,1427.62,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145560",1,4138,3940.95,5,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142833",0,0,0,0,"2026-08-27 06:00:00",1,989.1,942,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142822",0,0,0,0,"2026-08-27 06:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2142815",0,0,0,0,"2026-08-27 06:00:00",1,1699,1618.1,2,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145568",1,4001.4,3810.86,7,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145558",1,1948,1855.24,4,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145576",1,2349,2237.14,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2142834",0,0,0,0,"2026-08-27 06:00:00",1,1617,1427.62,1,-100,-100,-100,-100
"2026-08-28 06:00:00","#2145557",1,2069,1970.48,2,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145567",1,1109,943.81,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145571",1,3368,3207.62,4,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 06:00:00","#2145572",1,1602,1413.34,1,"2026-08-27 06:00:00",0,0,0,0,,,,
"2026-08-28 07:00:00","#2142835",0,0,0,0,"2026-08-27 07:00:00",1,3726,3548.57,6,-100,-100,-100,-100
"2026-08-28 07:00:00","#2142864",0,0,0,0,"2026-08-27 07:00:00",1,2069,1970.48,2,,,,
"2026-08-28 07:00:00","#2142841",0,0,0,0,"2026-08-27 07:00:00",1,1817,1618.1,2,,,,
"2026-08-28 07:00:00","#2142879",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 07:00:00","#2142849",0,0,0,0,"2026-08-27 07:00:00",1,1699,1618.1,2,,,,
"2026-08-28 07:00:00","#2142857",0,0,0,0,"2026-08-27 07:00:00",1,2248,2140.95,3,,,,
"2026-08-28 07:00:00","#2142867",0,0,0,0,"2026-08-27 07:00:00",1,1998,1902.86,4,,,,
"2026-08-28 07:00:00","#2142868",0,0,0,0,"2026-08-27 07:00:00",1,1427,1359.05,1,,,,
"2026-08-28 07:00:00","#2142858",0,0,0,0,"2026-08-27 07:00:00",1,1617,1427.62,1,,,,
"2026-08-28 07:00:00","#2142846",0,0,0,0,"2026-08-27 07:00:00",1,1699,1618.1,2,,,,
"2026-08-28 07:00:00","#2142876",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 07:00:00","#2142860",0,0,0,0,"2026-08-27 07:00:00",1,1717,1522.86,1,,,,
"2026-08-28 07:00:00","#2145581",1,1699,1618.1,1,"2026-08-27 07:00:00",0,0,0,0,,,,
"2026-08-28 07:00:00","#2142859",0,0,0,0,"2026-08-27 07:00:00",1,2552,2318.1,2,,,,
"2026-08-28 07:00:00","#2142869",0,0,0,0,"2026-08-27 07:00:00",1,2083,1983.81,3,,,,
"2026-08-28 07:00:00","#2142847",0,0,0,0,"2026-08-27 07:00:00",1,1399,1332.38,1,,,,
"2026-08-28 07:00:00","#2142851",0,0,0,0,"2026-08-27 07:00:00",1,1617,1427.62,2,,,,
"2026-08-28 07:00:00","#2142861",0,0,0,0,"2026-08-27 07:00:00",1,1399,1332.38,1,,,,
"2026-08-28 07:00:00","#2145580",1,919.2,875.43,1,"2026-08-27 07:00:00",0,0,0,0,,,,
"2026-08-28 07:00:00","#2145579",1,1499,1427.62,1,"2026-08-27 07:00:00",0,0,0,0,,,,
"2026-08-28 07:00:00","#2142840",0,0,0,0,"2026-08-27 07:00:00",1,2208,2102.86,4,,,,
"2026-08-28 07:00:00","#2142870",0,0,0,0,"2026-08-27 07:00:00",1,5097,4854.29,9,,,,
"2026-08-28 07:00:00","#2142848",0,0,0,0,"2026-08-27 07:00:00",1,1898,1807.62,4,,,,
"2026-08-28 07:00:00","#2142878",0,0,0,0,"2026-08-27 07:00:00",1,2187,1970.48,2,,,,
"2026-08-28 07:00:00","#2142866",0,0,0,0,"2026-08-27 07:00:00",1,2187,1970.48,2,,,,
"2026-08-28 07:00:00","#2142856",0,0,0,0,"2026-08-27 07:00:00",1,1599,1522.86,1,,,,
"2026-08-28 07:00:00","#2142839",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,-100,-100,-100,-100
"2026-08-28 07:00:00","#2142845",0,0,0,0,"2026-08-27 07:00:00",1,1549,1475.24,1,,,,
"2026-08-28 07:00:00","#2142875",0,0,0,0,"2026-08-27 07:00:00",1,1351,1286.67,1,,,,
"2026-08-28 07:00:00","#2142863",0,0,0,0,"2026-08-27 07:00:00",1,2069,1970.48,2,,,,
"2026-08-28 07:00:00","#2142853",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 07:00:00","#2145582",1,1134,1080,1,"2026-08-27 07:00:00",0,0,0,0,,,,
"2026-08-28 07:00:00","#2142836",0,0,0,0,"2026-08-27 07:00:00",1,1349.1,1284.86,1,-100,-100,-100,-100
"2026-08-28 07:00:00","#2142872",0,0,0,0,"2026-08-27 07:00:00",1,1817,1618.1,2,,,,
"2026-08-28 07:00:00","#2142842",0,0,0,0,"2026-08-27 07:00:00",1,891.9,849.43,1,,,,
"2026-08-28 07:00:00","#2142854",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 07:00:00","#2142862",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 07:00:00","#2142837",0,0,0,0,"2026-08-27 07:00:00",1,4416,4205.72,7,-100,-100,-100,-100
"2026-08-28 07:00:00","#2142843",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 07:00:00","#2142873",0,0,0,0,"2026-08-27 07:00:00",1,1599,1522.86,1,,,,
"2026-08-28 07:00:00","#2142865",0,0,0,0,"2026-08-27 07:00:00",1,1809,1722.86,2,,,,
"2026-08-28 07:00:00","#2142855",0,0,0,0,"2026-08-27 07:00:00",1,2066,1855.24,4,,,,
"2026-08-28 07:00:00","#2142838",0,0,0,0,"2026-08-27 07:00:00",1,2998,2855.24,4,-100,-100,-100,-100
"2026-08-28 07:00:00","#2142874",0,0,0,0,"2026-08-27 07:00:00",1,2187,1970.48,2,,,,
"2026-08-28 07:00:00","#2142844",0,0,0,0,"2026-08-27 07:00:00",1,2797,2663.81,5,,,,
"2026-08-28 07:00:00","#2142852",0,0,0,0,"2026-08-27 07:00:00",1,1699,1618.1,2,,,,
"2026-08-28 07:00:00","#2142850",0,0,0,0,"2026-08-27 07:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142955",0,0,0,0,"2026-08-27 08:00:00",1,1717,1522.86,1,,,,
"2026-08-28 08:00:00","#2142934",0,0,0,0,"2026-08-27 08:00:00",1,5255,5004.76,9,,,,
"2026-08-28 08:00:00","#2142943",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,1,,,,
"2026-08-28 08:00:00","#2142887",0,0,0,0,"2026-08-27 08:00:00",1,2048,1950.48,3,,,,
"2026-08-28 08:00:00","#2142899",0,0,0,0,"2026-08-27 08:00:00",1,1817,1618.1,2,,,,
"2026-08-28 08:00:00","#2142921",0,0,0,0,"2026-08-27 08:00:00",1,1817,1618.1,2,,,,
"2026-08-28 08:00:00","#2142911",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,1,,,,
"2026-08-28 08:00:00","#2142907",0,0,0,0,"2026-08-27 08:00:00",1,1369,1303.81,1,,,,
"2026-08-28 08:00:00","#2142937",0,0,0,0,"2026-08-27 08:00:00",1,1399,1332.38,2,,,,
"2026-08-28 08:00:00","#2142929",0,0,0,0,"2026-08-27 08:00:00",1,2490,2371.43,4,,,,
"2026-08-28 08:00:00","#2142919",0,0,0,0,"2026-08-27 08:00:00",1,1699,1618.1,1,,,,
"2026-08-28 08:00:00","#2142891",0,0,0,0,"2026-08-27 08:00:00",1,1717,1522.86,1,,,,
"2026-08-28 08:00:00","#2142962",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142952",0,0,0,0,"2026-08-27 08:00:00",1,2697,2568.57,5,,,,
"2026-08-28 08:00:00","#2142944",0,0,0,0,"2026-08-27 08:00:00",1,2998,2855.24,5,,,,
"2026-08-28 08:00:00","#2142916",0,0,0,0,"2026-08-27 08:00:00",1,2998,2855.24,5,,,,
"2026-08-28 08:00:00","#2142926",0,0,0,0,"2026-08-27 08:00:00",1,1897,1806.66,5,,,,
"2026-08-28 08:00:00","#2142938",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142908",0,0,0,0,"2026-08-27 08:00:00",1,1699,1618.1,2,,,,
"2026-08-28 08:00:00","#2142880",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142888",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142930",0,0,0,0,"2026-08-27 08:00:00",1,1882,1792.38,2,,,,
"2026-08-28 08:00:00","#2142965",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142953",0,0,0,0,"2026-08-27 08:00:00",1,1699,1618.1,2,,,,
"2026-08-28 08:00:00","#2142963",0,0,0,0,"2026-08-27 08:00:00",1,3160,2677.96,3,,,,
"2026-08-28 08:00:00","#2142945",0,0,0,0,"2026-08-27 08:00:00",1,1499,1427.62,2,,,,
"2026-08-28 08:00:00","#2142927",0,0,0,0,"2026-08-27 08:00:00",1,1399,1332.38,1,,,,
"2026-08-28 08:00:00","#2142917",0,0,0,0,"2026-08-27 08:00:00",1,842.35,802.24,1,,,,
"2026-08-28 08:00:00","#2142909",0,0,0,0,"2026-08-27 08:00:00",1,899,856.19,1,,,,
"2026-08-28 08:00:00","#2142939",0,0,0,0,"2026-08-27 08:00:00",1,1717,1522.86,1,,,,
"2026-08-28 08:00:00","#2142881",0,0,0,0,"2026-08-27 08:00:00",1,1717,1522.86,1,,,,
